transaction_id,customer_id,partner_id,product_id,transaction_date,amount,revenue,is_repeat,cross_sell,status
T01503,C414,P10,PR07,2025-05-30,8382,125.73,Yes,No,Success
T01504,C255,P07,PR01,2025-11-05,7035,211.05,Yes,No,Success
T01505,C281,P13,PR04,2025-08-18,43654,1746.16,No,No,Success
T01506,C123,P16,PR02,2025-04-07,9765,244.12,No,Yes,Success
T01507,C416,P19,PR08,2025-02-20,31985,639.7,No,Yes,Success
T01508,C295,P18,PR06,2025-09-25,37396,1308.86,Yes,No,Success
T01509,C391,P07,PR02,2025-05-30,29853,746.33,No,No,Success
T01510,C252,P04,PR01,2025-06-14,2061,61.83,Yes,No,Success
T01511,C395,P02,PR08,2025-09-28,19321,386.42,No,Yes,Success
T01512,C461,P19,PR06,2025-10-05,49511,1732.89,Yes,No,Success
T01513,C198,P07,PR01,2025-06-30,20353,610.59,No,Yes,Success
T01514,C261,P17,PR06,2025-04-02,48900,1711.5,Yes,No,Success
T01515,C487,P06,PR02,2025-04-24,30465,761.62,No,Yes,Success
T01516,C314,P01,PR02,2025-01-24,42470,1061.75,No,Yes,Success
T01517,C464,P08,PR07,2025-12-04,810,12.15,No,No,Pending
T01518,C191,P13,PR08,2025-01-23,15466,309.32,Yes,No,Success
T01519,C349,P19,PR02,2025-12-30,28211,705.28,No,No,Success
T01520,C468,P09,PR06,2025-07-29,48776,1707.16,No,No,Success
T01521,C419,P16,PR02,2025-05-10,12918,322.95,No,No,Success
T01522,C066,P08,PR05,2025-02-06,29934,598.68,No,Yes,Failed
T01523,C275,P11,PR04,2025-03-27,12516,500.64,No,No,Success
T01524,C146,P18,PR07,2025-05-27,26596,398.94,Yes,No,Success
T01525,C487,P03,PR01,2025-10-12,13746,412.38,No,Yes,Success
T01526,C056,P04,PR01,2025-04-28,31879,956.37,Yes,No,Success
T01527,C124,P14,PR05,2025-11-12,4917,98.34,Yes,No,Success
T01528,C479,P17,PR05,2025-04-07,43942,878.84,No,No,Success
T01529,C175,P09,PR01,2025-03-31,10508,315.24,Yes,Yes,Success
T01530,C485,P10,PR03,2025-09-16,10533,526.65,Yes,Yes,Success
T01531,C013,P15,PR05,2025-02-05,29261,585.22,No,No,Success
T01532,C494,P11,PR01,2025-01-30,36356,1090.68,Yes,Yes,Success
T01533,C087,P11,PR01,2025-07-09,47717,1431.51,Yes,No,Success
T01534,C289,P02,PR01,2025-07-18,724,21.72,No,Yes,Success
T01535,C280,P03,PR05,2025-01-11,37438,748.76,No,No,Failed
T01536,C352,P20,PR05,2025-07-18,19011,380.22,Yes,No,Success
T01537,C326,P15,PR05,2025-09-03,23119,462.38,No,Yes,Success
T01538,C147,P06,PR03,2025-07-18,9963,498.15,No,No,Success
T01539,C074,P02,PR01,2025-08-24,20151,604.53,Yes,No,Failed
T01540,C431,P12,PR08,2025-04-17,8693,173.86,No,No,Success
T01541,C488,P13,PR05,2025-08-26,29590,591.8,Yes,No,Success
T01542,C126,P07,PR05,2025-12-31,13994,279.88,Yes,Yes,Failed
T01543,C187,P15,PR05,2025-10-08,41058,821.16,No,No,Success
T01544,C073,P16,PR02,2025-02-25,26244,656.1,Yes,No,Failed
T01545,C212,P02,PR07,2025-04-13,41367,620.5,Yes,No,Success
T01546,C222,P06,PR03,2025-08-15,34414,1720.7,Yes,Yes,Success
T01547,C349,P19,PR01,2025-03-21,49388,1481.64,No,No,Success
T01548,C240,P08,PR01,2025-03-08,21241,637.23,No,No,Success
T01549,C377,P02,PR05,2025-12-13,35272,705.44,Yes,Yes,Success
T01550,C170,P03,PR07,2025-06-10,3957,59.35,No,No,Success
T01551,C431,P03,PR07,2025-07-05,20656,309.84,No,No,Failed
T01552,C361,P06,PR04,2025-05-29,22691,907.64,Yes,No,Success
T01553,C213,P04,PR06,2025-09-30,11199,391.97,No,No,Success
T01554,C144,P08,PR05,2025-02-28,46366,927.32,No,Yes,Success
T01555,C451,P13,PR05,2025-08-31,9386,187.72,Yes,Yes,Success
T01556,C477,P15,PR05,2025-10-27,24249,484.98,Yes,No,Success
T01557,C291,P12,PR04,2025-06-23,44524,1780.96,No,No,Success
T01558,C347,P13,PR01,2025-03-18,20167,605.01,Yes,No,Pending
T01559,C165,P10,PR01,2025-12-31,42064,1261.92,No,No,Success
T01560,C009,P20,PR08,2025-10-30,32923,658.46,Yes,Yes,Failed
T01561,C267,P01,PR01,2025-09-08,18866,565.98,Yes,Yes,Success
T01562,C230,P14,PR05,2025-06-22,17743,354.86,Yes,No,Success
T01563,C171,P18,PR04,2025-01-17,5758,230.32,Yes,No,Success
T01564,C155,P13,PR05,2025-04-13,1759,35.18,No,No,Success
T01565,C193,P11,PR05,2025-07-07,46169,923.38,No,No,Success
T01566,C068,P12,PR03,2025-05-14,22921,1146.05,Yes,No,Success
T01567,C044,P11,PR06,2025-09-18,44527,1558.45,No,Yes,Success
T01568,C039,P06,PR05,2025-07-11,16422,328.44,Yes,No,Success
T01569,C005,P01,PR01,2025-06-24,5442,163.26,No,No,Success
T01570,C324,P11,PR05,2025-12-07,30696,613.92,Yes,Yes,Success
T01571,C475,P03,PR01,2025-04-06,49394,1481.82,Yes,No,Success
T01572,C108,P02,PR05,2025-02-10,15774,315.48,Yes,No,Success
T01573,C254,P20,PR06,2025-12-28,46915,1642.03,Yes,No,Success
T01574,C227,P06,PR06,2025-09-17,4515,158.03,Yes,Yes,Success
T01575,C295,P07,PR01,2025-12-25,36020,1080.6,Yes,No,Success
T01576,C084,P13,PR06,2025-11-22,15423,539.81,No,No,Success
T01577,C219,P09,PR05,2025-06-26,14803,296.06,No,No,Success
T01578,C145,P06,PR07,2025-02-03,16993,254.89,Yes,No,Failed
T01579,C041,P15,PR01,2025-01-07,28686,860.58,No,No,Success
T01580,C358,P20,PR05,2025-12-14,24189,483.78,No,No,Success
T01581,C381,P16,PR02,2025-07-09,23969,599.23,Yes,No,Success
T01582,C117,P19,PR08,2025-03-29,12970,259.4,Yes,No,Success
T01583,C238,P15,PR04,2025-08-20,26926,1077.04,Yes,No,Success
T01584,C404,P11,PR07,2025-07-15,9637,144.56,No,No,Success
T01585,C464,P06,PR01,2025-03-19,43869,1316.07,Yes,Yes,Success
T01586,C139,P11,PR03,2025-04-12,10323,516.15,Yes,No,Success
T01587,C143,P08,PR07,2025-04-08,36500,547.5,Yes,No,Success
T01588,C250,P02,PR07,2025-06-30,10974,164.61,No,Yes,Success
T01589,C073,P08,PR04,2025-09-23,19460,778.4,No,No,Success
T01590,C324,P06,PR01,2025-06-23,20685,620.55,No,No,Success
T01591,C272,P10,PR01,2025-06-24,8982,269.46,No,No,Failed
T01592,C033,P01,PR03,2025-08-17,31532,1576.6,Yes,Yes,Failed
T01593,C325,P16,PR05,2025-05-24,20982,419.64,Yes,No,Success
T01594,C495,P11,PR01,2025-11-20,8831,264.93,Yes,No,Success
T01595,C251,P19,PR05,2025-08-29,16824,336.48,No,No,Failed
T01596,C320,P11,PR03,2025-02-11,10222,511.1,Yes,No,Failed
T01597,C137,P03,PR07,2025-08-19,48198,722.97,Yes,Yes,Success
T01598,C435,P02,PR05,2025-08-31,24340,486.8,Yes,No,Success
T01599,C288,P05,PR06,2025-05-20,32124,1124.34,No,No,Success
T01600,C422,P07,PR06,2025-11-02,13611,476.39,No,No,Success
T01601,C410,P17,PR06,2025-05-25,34808,1218.28,Yes,No,Success
T01602,C134,P07,PR06,2025-03-15,20041,701.44,Yes,Yes,Success
T01603,C239,P05,PR04,2025-08-17,24658,986.32,No,No,Success
T01604,C480,P09,PR05,2025-08-22,7561,151.22,Yes,No,Success
T01605,C166,P01,PR01,2025-03-05,8923,267.69,Yes,No,Success
T01606,C193,P18,PR01,2025-01-14,47718,1431.54,No,No,Success
T01607,C330,P10,PR02,2025-06-15,2763,69.08,Yes,No,Failed
T01608,C366,P05,PR01,2025-09-12,47507,1425.21,Yes,Yes,Success
T01609,C121,P03,PR05,2025-07-04,47283,945.66,No,No,Success
T01610,C206,P18,PR05,2025-02-01,32773,655.46,Yes,No,Success
T01611,C417,P07,PR01,2025-08-18,6363,190.89,Yes,No,Failed
T01612,C331,P18,PR02,2025-01-13,4203,105.08,Yes,No,Success
T01613,C389,P08,PR01,2025-03-20,14852,445.56,No,Yes,Success
T01614,C344,P13,PR03,2025-01-10,42071,2103.55,Yes,No,Success
T01615,C282,P03,PR05,2025-01-21,27693,553.86,Yes,Yes,Success
T01616,C360,P03,PR04,2025-10-25,23397,935.88,No,No,Success
T01617,C275,P01,PR03,2025-11-18,10478,523.9,No,No,Success
T01618,C428,P07,PR05,2025-11-08,10976,219.52,Yes,Yes,Failed
T01619,C147,P15,PR03,2025-01-15,43128,2156.4,Yes,No,Success
T01620,C095,P04,PR05,2025-01-22,13908,278.16,Yes,Yes,Failed
T01621,C377,P10,PR02,2025-12-20,37869,946.73,No,No,Success
T01622,C332,P08,PR03,2025-10-18,4063,203.15,No,No,Success
T01623,C111,P06,PR01,2025-06-20,1310,39.3,Yes,No,Success
T01624,C309,P06,PR02,2025-09-09,26108,652.7,Yes,No,Success
T01625,C040,P20,PR05,2025-02-24,16786,335.72,No,No,Success
T01626,C477,P01,PR06,2025-06-05,18472,646.52,Yes,No,Pending
T01627,C111,P07,PR01,2025-08-05,24620,738.6,No,No,Success
T01628,C395,P02,PR05,2025-03-03,19994,399.88,Yes,No,Failed
T01629,C062,P01,PR06,2025-09-01,13912,486.92,Yes,Yes,Success
T01630,C356,P18,PR04,2025-05-20,38496,1539.84,Yes,No,Success
T01631,C111,P03,PR05,2025-07-23,10546,210.92,No,Yes,Success
T01632,C090,P01,PR06,2025-10-23,27528,963.48,No,No,Pending
T01633,C145,P16,PR06,2025-04-14,47024,1645.84,No,Yes,Success
T01634,C354,P15,PR06,2025-01-01,15889,556.12,No,Yes,Success
T01635,C488,P16,PR06,2025-04-29,37130,1299.55,No,No,Success
T01636,C234,P16,PR01,2025-10-06,24571,737.13,Yes,No,Success
T01637,C165,P12,PR05,2025-07-28,10048,200.96,Yes,No,Success
T01638,C076,P16,PR02,2025-12-12,19665,491.62,Yes,No,Success
T01639,C171,P12,PR05,2025-11-27,9520,190.4,Yes,No,Failed
T01640,C176,P17,PR01,2025-11-17,3302,99.06,Yes,No,Success
T01641,C072,P07,PR05,2025-12-21,38097,761.94,Yes,No,Failed
T01642,C022,P17,PR08,2025-02-23,36151,723.02,Yes,No,Success
T01643,C117,P11,PR07,2025-09-08,48977,734.65,Yes,No,Success
T01644,C268,P13,PR05,2025-04-23,26384,527.68,Yes,No,Success
T01645,C328,P15,PR08,2025-03-21,15298,305.96,No,No,Success
T01646,C410,P04,PR01,2025-09-11,33563,1006.89,Yes,Yes,Pending
T01647,C156,P07,PR02,2025-10-05,27115,677.88,No,No,Success
T01648,C062,P07,PR01,2025-04-06,19884,596.52,No,No,Success
T01649,C217,P12,PR04,2025-12-05,8295,331.8,Yes,No,Success
T01650,C156,P14,PR03,2025-11-14,14160,708.0,Yes,No,Success
T01651,C017,P16,PR01,2025-06-13,32700,981.0,Yes,No,Success
T01652,C276,P04,PR05,2025-08-05,49843,996.86,No,No,Success
T01653,C014,P13,PR08,2025-01-20,32632,652.64,No,No,Success
T01654,C043,P08,PR02,2025-11-20,6532,163.3,No,No,Success
T01655,C018,P11,PR02,2025-06-08,31254,781.35,Yes,No,Success
T01656,C006,P05,PR05,2025-10-31,6722,134.44,No,No,Failed
T01657,C093,P15,PR04,2025-05-21,33403,1336.12,No,No,Failed
T01658,C130,P19,PR05,2025-03-02,3692,73.84,No,No,Failed
T01659,C021,P10,PR02,2025-11-04,11165,279.12,Yes,Yes,Success
T01660,C247,P16,PR06,2025-05-08,13549,474.22,Yes,No,Success
T01661,C023,P10,PR06,2025-04-04,25188,881.58,Yes,No,Success
T01662,C228,P04,PR04,2025-02-21,47281,1891.24,Yes,Yes,Pending
T01663,C225,P16,PR05,2025-07-07,2051,41.02,No,No,Success
T01664,C326,P18,PR06,2025-02-24,24636,862.26,Yes,Yes,Success
T01665,C034,P03,PR05,2025-05-15,4886,97.72,No,No,Success
T01666,C465,P05,PR05,2025-03-03,16440,328.8,Yes,Yes,Success
T01667,C280,P12,PR01,2025-10-13,43744,1312.32,Yes,Yes,Success
T01668,C060,P18,PR01,2025-01-21,27583,827.49,Yes,Yes,Success
T01669,C191,P02,PR05,2025-09-19,1233,24.66,No,Yes,Success
T01670,C156,P05,PR05,2025-06-13,1080,21.6,No,No,Success
T01671,C245,P16,PR01,2025-04-20,31613,948.39,Yes,No,Success
T01672,C075,P05,PR05,2025-09-19,5147,102.94,Yes,No,Success
T01673,C290,P06,PR08,2025-05-07,5257,105.14,No,No,Success
T01674,C209,P02,PR07,2025-08-10,17701,265.51,Yes,No,Success
T01675,C477,P12,PR01,2025-07-20,48111,1443.33,Yes,No,Success
T01676,C315,P17,PR06,2025-07-28,31915,1117.03,No,No,Success
T01677,C255,P03,PR05,2025-08-10,19349,386.98,Yes,No,Success
T01678,C396,P02,PR05,2025-07-09,10039,200.78,Yes,No,Success
T01679,C156,P18,PR08,2025-11-06,22879,457.58,Yes,No,Failed
T01680,C388,P19,PR05,2025-12-22,25803,516.06,Yes,No,Success
T01681,C241,P11,PR05,2025-02-16,9495,189.9,No,No,Success
T01682,C129,P09,PR05,2025-05-19,4624,92.48,No,No,Success
T01683,C465,P08,PR07,2025-10-17,21744,326.16,Yes,No,Success
T01684,C211,P09,PR02,2025-05-16,44808,1120.2,Yes,No,Success
T01685,C411,P10,PR05,2025-04-08,9627,192.54,No,No,Success
T01686,C298,P17,PR02,2025-03-30,30822,770.55,Yes,No,Success
T01687,C405,P11,PR02,2025-04-04,39699,992.48,No,No,Success
T01688,C139,P19,PR03,2025-08-24,47492,2374.6,Yes,Yes,Success
T01689,C417,P18,PR02,2025-07-21,25178,629.45,Yes,Yes,Failed
T01690,C479,P18,PR07,2025-10-26,30303,454.54,No,No,Success
T01691,C322,P16,PR02,2025-11-01,28530,713.25,Yes,No,Success
T01692,C186,P02,PR01,2025-01-22,8555,256.65,No,No,Success
T01693,C474,P14,PR02,2025-04-15,6784,169.6,Yes,No,Success
T01694,C369,P09,PR01,2025-05-26,41418,1242.54,Yes,Yes,Success
T01695,C476,P18,PR05,2025-07-01,17980,359.6,No,Yes,Success
T01696,C088,P13,PR02,2025-04-15,14909,372.73,Yes,Yes,Success
T01697,C499,P09,PR05,2025-09-06,40747,814.94,Yes,Yes,Success
T01698,C085,P06,PR02,2025-04-23,40451,1011.28,Yes,Yes,Success
T01699,C435,P13,PR04,2025-08-17,39803,1592.12,Yes,Yes,Success
T01700,C077,P13,PR05,2025-11-11,29501,590.02,No,Yes,Success
T01701,C252,P14,PR02,2025-09-26,44626,1115.65,Yes,Yes,Success
T01702,C311,P07,PR03,2025-07-10,29479,1473.95,Yes,Yes,Success
T01703,C404,P13,PR05,2025-04-17,11535,230.7,Yes,No,Success
T01704,C195,P20,PR05,2025-08-29,15631,312.62,No,No,Success
T01705,C232,P01,PR05,2025-07-19,4739,94.78,Yes,No,Success
T01706,C466,P14,PR04,2025-02-15,29684,1187.36,Yes,No,Success
T01707,C246,P06,PR06,2025-03-28,17530,613.55,Yes,No,Success
T01708,C434,P02,PR05,2025-07-15,13326,266.52,Yes,No,Success
T01709,C316,P18,PR06,2025-01-26,6554,229.39,Yes,No,Success
T01710,C440,P14,PR01,2025-05-23,9782,293.46,No,Yes,Success
T01711,C119,P03,PR01,2025-11-14,4876,146.28,Yes,No,Success
T01712,C091,P10,PR07,2025-10-08,49068,736.02,Yes,No,Success
T01713,C309,P03,PR01,2025-02-04,13304,399.12,No,No,Success
T01714,C284,P12,PR05,2025-04-02,30812,616.24,Yes,No,Success
T01715,C393,P09,PR01,2025-09-20,11758,352.74,No,No,Failed
T01716,C025,P16,PR03,2025-03-21,11444,572.2,No,Yes,Success
T01717,C237,P08,PR03,2025-08-21,18802,940.1,Yes,Yes,Success
T01718,C022,P03,PR05,2025-07-13,49947,998.94,Yes,No,Success
T01719,C203,P18,PR04,2025-10-05,49931,1997.24,No,No,Success
T01720,C182,P20,PR05,2025-10-23,34556,691.12,No,No,Success
T01721,C086,P17,PR05,2025-09-13,27217,544.34,Yes,Yes,Success
T01722,C060,P20,PR08,2025-07-31,20058,401.16,Yes,No,Success
T01723,C009,P07,PR04,2025-08-11,49672,1986.88,No,No,Success
T01724,C072,P10,PR05,2025-07-22,49601,992.02,Yes,Yes,Success
T01725,C205,P15,PR04,2025-12-31,32401,1296.04,Yes,No,Success
T01726,C126,P05,PR03,2025-11-24,3865,193.25,No,No,Success
T01727,C455,P14,PR04,2025-02-09,25833,1033.32,Yes,No,Success
T01728,C035,P12,PR04,2025-06-19,31921,1276.84,Yes,No,Success
T01729,C382,P18,PR08,2025-05-19,10064,201.28,Yes,No,Success
T01730,C207,P11,PR03,2025-11-10,29883,1494.15,Yes,No,Success
T01731,C300,P04,PR01,2025-08-13,34381,1031.43,No,No,Success
T01732,C374,P19,PR05,2025-09-17,36413,728.26,Yes,No,Failed
T01733,C366,P15,PR03,2025-11-22,43794,2189.7,Yes,Yes,Failed
T01734,C142,P13,PR01,2025-04-23,25658,769.74,Yes,No,Pending
T01735,C100,P14,PR01,2025-03-19,37809,1134.27,Yes,No,Pending
T01736,C084,P02,PR02,2025-05-16,4840,121.0,No,No,Success
T01737,C474,P16,PR06,2025-02-28,11353,397.36,Yes,No,Failed
T01738,C436,P16,PR05,2025-05-13,24887,497.74,Yes,No,Failed
T01739,C341,P11,PR05,2025-09-27,41887,837.74,Yes,No,Success
T01740,C413,P20,PR05,2025-05-06,18782,375.64,Yes,Yes,Success
T01741,C154,P16,PR02,2025-07-27,33847,846.18,Yes,No,Success
T01742,C285,P08,PR02,2025-04-23,10197,254.93,No,Yes,Failed
T01743,C278,P17,PR07,2025-07-05,46203,693.04,Yes,No,Success
T01744,C084,P20,PR02,2025-09-04,16392,409.8,No,No,Success
T01745,C224,P13,PR07,2025-08-10,4229,63.43,Yes,No,Success
T01746,C158,P08,PR07,2025-09-07,8248,123.72,No,No,Pending
T01747,C221,P08,PR05,2025-05-27,27062,541.24,Yes,No,Success
T01748,C193,P03,PR05,2025-02-21,39392,787.84,Yes,No,Success
T01749,C460,P03,PR05,2025-12-24,32786,655.72,No,No,Success
T01750,C150,P12,PR01,2025-12-14,9247,277.41,No,No,Success
T01751,C085,P10,PR05,2025-06-19,3149,62.98,Yes,No,Success
T01752,C421,P07,PR01,2025-03-29,513,15.39,No,No,Success
T01753,C316,P17,PR02,2025-02-06,19599,489.98,No,No,Success
T01754,C081,P17,PR05,2025-02-19,17538,350.76,Yes,Yes,Success
T01755,C341,P06,PR03,2025-12-22,22694,1134.7,Yes,No,Pending
T01756,C362,P13,PR02,2025-08-03,43327,1083.17,No,Yes,Pending
T01757,C108,P08,PR02,2025-08-25,21904,547.6,Yes,Yes,Success
T01758,C076,P04,PR05,2025-08-18,8214,164.28,Yes,No,Success
T01759,C297,P08,PR02,2025-09-04,21468,536.7,Yes,Yes,Success
T01760,C374,P19,PR07,2025-06-04,36683,550.25,No,Yes,Success
T01761,C201,P07,PR01,2025-06-26,10758,322.74,Yes,Yes,Failed
T01762,C417,P16,PR02,2025-08-26,12726,318.15,No,No,Success
T01763,C418,P11,PR02,2025-12-29,9209,230.23,Yes,No,Failed
T01764,C095,P01,PR05,2025-03-26,46365,927.3,No,No,Success
T01765,C022,P05,PR08,2025-05-03,10210,204.2,Yes,No,Success
T01766,C214,P02,PR02,2025-01-05,12330,308.25,No,No,Success
T01767,C054,P16,PR03,2025-09-14,679,33.95,Yes,Yes,Success
T01768,C259,P09,PR06,2025-09-29,49262,1724.17,Yes,No,Success
T01769,C223,P02,PR07,2025-08-21,13388,200.82,No,No,Success
T01770,C023,P10,PR08,2025-06-20,30413,608.26,Yes,No,Pending
T01771,C476,P15,PR01,2025-11-08,27844,835.32,Yes,No,Success
T01772,C154,P02,PR02,2025-04-28,17847,446.18,No,No,Success
T01773,C021,P08,PR01,2025-08-19,15522,465.66,Yes,Yes,Success
T01774,C275,P18,PR01,2025-08-02,18432,552.96,Yes,No,Success
T01775,C394,P20,PR05,2025-12-06,20567,411.34,Yes,No,Success
T01776,C400,P04,PR05,2025-05-01,19345,386.9,No,No,Success
T01777,C103,P01,PR01,2025-12-17,43498,1304.94,Yes,No,Success
T01778,C067,P09,PR04,2025-03-28,7018,280.72,No,No,Success
T01779,C374,P06,PR06,2025-07-05,13875,485.63,Yes,No,Success
T01780,C328,P03,PR05,2025-02-09,36458,729.16,No,No,Failed
T01781,C034,P09,PR01,2025-04-02,16199,485.97,Yes,No,Success
T01782,C239,P17,PR05,2025-03-04,35535,710.7,Yes,No,Success
T01783,C181,P06,PR03,2025-07-18,6531,326.55,No,No,Success
T01784,C412,P03,PR01,2025-02-02,41154,1234.62,Yes,No,Success
T01785,C246,P12,PR05,2025-01-16,13225,264.5,Yes,No,Success
T01786,C398,P13,PR01,2025-04-19,34081,1022.43,Yes,No,Success
T01787,C035,P08,PR05,2025-12-03,46201,924.02,No,No,Success
T01788,C329,P12,PR04,2025-04-12,21616,864.64,No,Yes,Success
T01789,C341,P12,PR05,2025-11-29,1622,32.44,Yes,No,Success
T01790,C044,P05,PR02,2025-02-19,30874,771.85,Yes,No,Success
T01791,C284,P18,PR01,2025-06-24,32897,986.91,Yes,No,Success
T01792,C160,P18,PR05,2025-08-06,16624,332.48,Yes,No,Success
T01793,C357,P09,PR02,2025-07-14,9473,236.83,No,No,Success
T01794,C187,P03,PR08,2025-09-13,35297,705.94,Yes,No,Success
T01795,C095,P03,PR08,2025-03-12,21979,439.58,No,No,Failed
T01796,C500,P09,PR03,2025-06-20,6736,336.8,Yes,Yes,Success
T01797,C119,P02,PR05,2025-05-22,5666,113.32,Yes,No,Success
T01798,C416,P18,PR06,2025-10-23,5720,200.2,No,No,Failed
T01799,C459,P13,PR05,2025-01-21,7082,141.64,Yes,No,Success
T01800,C027,P05,PR02,2025-02-05,49068,1226.7,Yes,No,Success
T01801,C241,P12,PR06,2025-07-27,3286,115.01,Yes,No,Success
T01802,C042,P11,PR05,2025-03-28,16725,334.5,Yes,No,Success
T01803,C241,P07,PR01,2025-12-29,1603,48.09,Yes,No,Success
T01804,C209,P01,PR05,2025-12-15,16136,322.72,Yes,No,Success
T01805,C253,P18,PR05,2025-05-02,12791,255.82,Yes,Yes,Success
T01806,C150,P12,PR01,2025-03-11,35088,1052.64,Yes,No,Failed
T01807,C316,P04,PR02,2025-12-28,16820,420.5,Yes,No,Success
T01808,C303,P07,PR08,2025-05-10,27077,541.54,No,No,Success
T01809,C128,P05,PR05,2025-12-31,44476,889.52,Yes,No,Success
T01810,C203,P05,PR05,2025-04-22,45331,906.62,Yes,Yes,Success
T01811,C425,P01,PR02,2025-07-31,7759,193.98,Yes,Yes,Success
T01812,C445,P12,PR05,2025-06-16,8576,171.52,No,No,Success
T01813,C104,P05,PR02,2025-04-16,43958,1098.95,Yes,Yes,Success
T01814,C251,P16,PR07,2025-05-21,16410,246.15,Yes,No,Success
T01815,C384,P15,PR01,2025-09-26,4405,132.15,Yes,No,Failed
T01816,C091,P14,PR01,2025-01-08,18806,564.18,Yes,No,Success
T01817,C330,P08,PR04,2025-08-19,20370,814.8,Yes,No,Success
T01818,C083,P16,PR07,2025-04-23,18171,272.56,Yes,Yes,Success
T01819,C113,P18,PR05,2025-09-18,25703,514.06,No,Yes,Success
T01820,C354,P04,PR03,2025-05-20,17199,859.95,No,No,Success
T01821,C291,P04,PR03,2025-05-04,4626,231.3,No,No,Success
T01822,C439,P20,PR07,2025-10-22,36935,554.02,No,No,Success
T01823,C002,P05,PR04,2025-01-11,35124,1404.96,Yes,No,Success
T01824,C247,P07,PR05,2025-04-06,595,11.9,Yes,No,Success
T01825,C301,P07,PR02,2025-11-18,18321,458.03,Yes,No,Success
T01826,C195,P16,PR05,2025-11-16,6797,135.94,Yes,Yes,Success
T01827,C389,P08,PR02,2025-09-30,31392,784.8,Yes,Yes,Pending
T01828,C053,P19,PR01,2025-03-12,5498,164.94,Yes,No,Success
T01829,C038,P04,PR03,2025-12-15,48905,2445.25,No,No,Success
T01830,C112,P12,PR02,2025-02-19,14559,363.98,Yes,Yes,Success
T01831,C330,P19,PR01,2025-08-19,18877,566.31,No,Yes,Failed
T01832,C413,P09,PR05,2025-11-03,6628,132.56,Yes,No,Success
T01833,C142,P18,PR01,2025-03-27,45654,1369.62,No,No,Success
T01834,C408,P14,PR06,2025-06-19,14679,513.77,Yes,No,Success
T01835,C219,P12,PR05,2025-07-02,506,10.12,No,No,Success
T01836,C293,P01,PR05,2025-12-08,41604,832.08,Yes,Yes,Success
T01837,C092,P07,PR05,2025-04-18,48501,970.02,Yes,No,Success
T01838,C069,P02,PR04,2025-03-02,41043,1641.72,No,No,Success
T01839,C428,P14,PR05,2025-03-20,20134,402.68,No,No,Success
T01840,C192,P02,PR03,2025-09-30,11731,586.55,Yes,No,Success
T01841,C109,P03,PR01,2025-03-20,10824,324.72,Yes,No,Success
T01842,C267,P18,PR01,2025-12-13,47272,1418.16,Yes,No,Success
T01843,C169,P15,PR07,2025-03-22,38879,583.18,No,No,Success
T01844,C218,P06,PR02,2025-11-09,29929,748.23,No,No,Success
T01845,C409,P01,PR05,2025-04-11,48565,971.3,Yes,No,Success
T01846,C060,P05,PR07,2025-01-28,38602,579.03,Yes,No,Failed
T01847,C203,P19,PR01,2025-12-31,31912,957.36,No,Yes,Success
T01848,C410,P05,PR05,2025-05-04,15691,313.82,No,No,Success
T01849,C276,P18,PR06,2025-02-12,16326,571.41,Yes,No,Success
T01850,C424,P06,PR02,2025-01-23,9424,235.6,Yes,No,Success
T01851,C358,P03,PR06,2025-09-23,14951,523.29,Yes,No,Success
T01852,C378,P11,PR05,2025-08-24,5753,115.06,Yes,No,Success
T01853,C400,P01,PR01,2025-12-07,1255,37.65,No,No,Success
T01854,C388,P19,PR01,2025-02-11,11308,339.24,Yes,Yes,Pending
T01855,C332,P12,PR01,2025-01-30,35825,1074.75,No,No,Success
T01856,C161,P13,PR05,2025-12-11,23656,473.12,Yes,No,Success
T01857,C082,P03,PR05,2025-10-07,17592,351.84,No,No,Success
T01858,C268,P03,PR04,2025-03-19,32687,1307.48,Yes,No,Success
T01859,C195,P16,PR05,2025-01-21,21085,421.7,Yes,No,Success
T01860,C134,P08,PR01,2025-07-13,43887,1316.61,Yes,No,Success
T01861,C077,P13,PR05,2025-07-13,35236,704.72,Yes,Yes,Success
T01862,C165,P12,PR02,2025-12-05,15432,385.8,Yes,No,Success
T01863,C022,P18,PR05,2026-01-01,48315,966.3,Yes,No,Success
T01864,C439,P20,PR02,2025-10-13,39959,998.98,Yes,No,Pending
T01865,C488,P17,PR05,2025-04-05,42196,843.92,Yes,Yes,Success
T01866,C130,P17,PR07,2025-03-05,26168,392.52,No,No,Success
T01867,C133,P06,PR02,2025-10-08,48556,1213.9,No,No,Failed
T01868,C368,P07,PR05,2025-09-28,25278,505.56,No,No,Success
T01869,C357,P13,PR05,2025-11-13,9773,195.46,No,No,Success
T01870,C375,P10,PR05,2025-07-28,44211,884.22,Yes,Yes,Failed
T01871,C189,P17,PR05,2025-08-09,9053,181.06,Yes,No,Success
T01872,C421,P13,PR01,2025-05-30,3172,95.16,No,No,Success
T01873,C388,P10,PR07,2025-01-22,24988,374.82,Yes,No,Success
T01874,C350,P06,PR03,2025-05-31,36116,1805.8,Yes,No,Success
T01875,C194,P10,PR05,2025-07-30,31290,625.8,No,No,Success
T01876,C259,P01,PR07,2025-04-26,35257,528.86,No,No,Success
T01877,C426,P09,PR05,2025-06-19,12195,243.9,No,Yes,Success
T01878,C353,P11,PR05,2025-01-20,44650,893.0,Yes,No,Pending
